Shape_ID;Top_Rad;Bottom_Rad;Angle;Edges;Height;Bevel_Offset;Bevel_Height;Bevel_Weight;T1;T2;T3;T4;T5;Average_Cd;Outcome
Shape_4564;13;47;328;15;21;-2;19;3;0.12;0.14;0.16;0.14;0.14;0.14;Optimal
Shape_4569;93;3;334;26;193;4;4;1;0.2;0.23;0.2;0.22;0.22;0.21;Optimal
Shape_4579;7;79;278;59;221;-1;5;1;0.19;0.21;0.22;0.19;0.2;0.21;Optimal
Shape_4588;38;147;334;38;109;4;15;-2;0.21;0.22;0.21;0.22;0.22;0.22;Optimal
Shape_4590;133;21;326;45;216;3;17;3;0.23;0.23;0.21;0.22;0.19;0.21;Optimal
Shape_4591;52;58;293;44;219;5;5;3;0.2;0.17;0.17;0.19;0.19;0.19;Optimal
Shape_4597;164;16;314;57;54;-3;13;-2;0.22;0.23;0.22;0.22;0.21;0.21;Optimal
Shape_4599;5;59;292;18;246;2;6;3;0.19;0.17;0.18;0.18;0.2;0.19;Optimal
Shape_4607;41;36;327;46;105;-1;9;1;0.16;0.18;0.15;0.18;0.15;0.17;Optimal
Shape_4610;34;82;346;51;82;0;0;0;0.21;0.18;0.19;0.2;0.22;0.2;Optimal
Shape_4616;15;90;278;44;210;6;7;1;0.24;0.22;0.21;0.25;0.23;0.23;Optimal
Shape_4630;120;36;351;15;67;5;5;-2;0.2;0.21;0.21;0.2;0.21;0.21;Optimal
Shape_4631;3;108;333;6;117;-1;7;0;0.22;0.25;0.22;0.24;0.25;0.24;Optimal
Shape_4639;5;10;252;21;152;6;15;2;0.2;0.19;0.18;0.19;0.17;0.19;Optimal
Shape_4644;40;29;259;13;275;-2;1;3;0.22;0.24;0.21;0.25;0.24;0.23;Optimal
Shape_4646;83;53;255;49;140;7;15;2;0.24;0.24;0.23;0.24;0.25;0.24;Optimal
Shape_4656;37;3;285;27;152;-3;3;0;0.2;0.23;0.23;0.2;0.21;0.21;Optimal
Shape_4658;3;51;204;29;86;9;5;-1;0.23;0.26;0.23;0.23;0.23;0.24;Optimal
Shape_4675;25;101;350;45;152;3;5;-2;0.15;0.17;0.14;0.17;0.17;0.16;Optimal
Shape_4679;73;44;267;26;38;9;4;-1;0.24;0.25;0.23;0.24;0.22;0.23;Optimal
Shape_4689;124;36;276;54;48;7;5;-2;0.23;0.2;0.19;0.22;0.22;0.21;Optimal
Shape_4694;47;13;230;62;69;9;5;-2;0.16;0.19;0.19;0.17;0.18;0.17;Optimal
Shape_4700;43;67;326;14;284;2;4;1;0.24;0.26;0.23;0.24;0.26;0.25;Optimal
Shape_4701;36;171;347;36;117;-2;15;-2;0.25;0.23;0.24;0.23;0.23;0.24;Optimal
Shape_4702;39;18;308;49;235;4;9;-2;0.17;0.18;0.18;0.16;0.16;0.17;Optimal
Shape_4706;33;19;233;11;103;-2;2;-2;0.25;0.22;0.24;0.21;0.23;0.23;Optimal
Shape_4710;19;105;341;30;284;3;9;-2;0.23;0.21;0.23;0.23;0.21;0.22;Optimal
Shape_4717;43;56;213;56;70;7;17;1;0.25;0.22;0.24;0.24;0.26;0.24;Optimal
Shape_4730;55;168;336;55;258;9;4;3;0.23;0.21;0.24;0.24;0.22;0.23;Optimal
Shape_4734;98;65;262;48;145;7;4;3;0.23;0.22;0.23;0.22;0.22;0.23;Optimal
Shape_4741;131;58;280;50;44;8;17;3;0.24;0.23;0.23;0.25;0.21;0.23;Optimal
Shape_4742;5;96;310;47;25;-3;9;2;0.14;0.14;0.14;0.17;0.14;0.15;Optimal
Shape_4749;103;85;337;37;276;3;11;3;0.26;0.25;0.26;0.23;0.22;0.24;Optimal
Shape_4750;57;7;297;9;129;-4;6;2;0.19;0.21;0.21;0.22;0.2;0.2;Optimal
Shape_4752;45;8;215;19;27;-1;10;2;0.2;0.21;0.22;0.24;0.23;0.22;Optimal
Shape_4757;107;36;304;59;222;3;5;2;0.23;0.2;0.22;0.21;0.2;0.21;Optimal
Shape_4762;54;69;283;43;157;9;17;2;0.22;0.24;0.2;0.22;0.24;0.22;Optimal
Shape_4764;113;43;342;22;78;1;12;-1;0.21;0.23;0.23;0.25;0.22;0.23;Optimal
Shape_4766;89;3;297;20;102;6;11;0;0.24;0.26;0.24;0.25;0.25;0.24;Optimal
Shape_4768;119;3;273;62;180;5;6;2;0.23;0.2;0.23;0.2;0.23;0.21;Optimal
Shape_4771;21;97;324;25;28;9;19;0;0.23;0.21;0.24;0.2;0.21;0.22;Optimal
Shape_4772;51;54;335;50;139;7;12;-2;0.15;0.17;0.18;0.15;0.17;0.16;Optimal
Shape_4780;31;134;333;63;69;7;15;0;0.22;0.21;0.21;0.21;0.22;0.21;Optimal
Shape_4790;79;20;350;24;152;9;12;0;0.21;0.22;0.22;0.22;0.22;0.22;Optimal
Shape_4797;60;46;313;47;88;-4;7;2;0.19;0.18;0.15;0.16;0.15;0.17;Optimal
Shape_4802;64;57;238;44;236;2;1;3;0.22;0.26;0.23;0.23;0.22;0.24;Optimal
Shape_4808;156;46;357;23;104;5;2;1;0.23;0.25;0.25;0.25;0.26;0.25;Optimal
Shape_4816;58;68;282;53;101;-3;8;3;0.18;0.18;0.19;0.18;0.19;0.18;Optimal
Shape_4821;15;103;324;53;61;8;16;3;0.12;0.14;0.14;0.15;0.13;0.14;Optimal
Shape_4837;123;18;345;8;142;-3;11;1;0.24;0.25;0.25;0.26;0.24;0.25;Optimal
Shape_4845;152;64;357;29;102;5;3;-1;0.27;0.25;0.26;0.26;0.25;0.25;Optimal
Shape_4846;28;23;321;10;45;4;7;0;0.2;0.19;0.21;0.18;0.18;0.19;Optimal
Shape_4848;15;3;298;43;159;8;2;3;0.1;0.1;0.09;0.09;0.13;0.11;Optimal
Shape_4850;75;132;331;21;174;9;3;3;0.26;0.24;0.26;0.23;0.24;0.24;Optimal
Shape_4854;28;144;322;32;134;9;8;1;0.22;0.23;0.24;0.25;0.24;0.24;Optimal
Shape_4870;83;19;311;25;152;4;3;-1;0.22;0.23;0.23;0.23;0.22;0.22;Optimal
Shape_4871;46;67;279;33;52;7;1;0;0.24;0.22;0.23;0.25;0.22;0.23;Optimal
Shape_4872;27;15;264;6;28;2;10;2;0.21;0.2;0.18;0.18;0.2;0.19;Optimal
Shape_4873;24;135;325;57;104;1;17;1;0.22;0.22;0.21;0.21;0.19;0.21;Optimal
Shape_4874;81;44;300;63;141;4;19;-2;0.19;0.2;0.18;0.19;0.17;0.19;Optimal
Shape_4879;57;18;303;15;238;8;19;1;0.24;0.25;0.26;0.24;0.25;0.25;Optimal
Shape_4880;29;32;320;13;23;8;16;0;0.21;0.2;0.2;0.21;0.2;0.2;Optimal
Shape_4889;48;7;336;11;91;8;9;-1;0.19;0.18;0.19;0.16;0.16;0.18;Optimal
Shape_4894;49;19;336;33;285;5;3;0;0.2;0.22;0.23;0.19;0.2;0.21;Optimal
Shape_4908;42;63;257;61;88;9;19;-1;0.19;0.2;0.2;0.22;0.19;0.21;Optimal
Shape_4914;26;145;308;63;142;9;6;2;0.21;0.21;0.22;0.18;0.21;0.2;Optimal
Shape_4921;4;23;262;41;327;-2;15;1;0.22;0.25;0.22;0.23;0.23;0.23;Optimal
Shape_4923;52;16;332;42;179;3;15;2;0.16;0.15;0.15;0.17;0.18;0.16;Optimal
Shape_4925;101;30;291;54;267;9;5;-2;0.24;0.22;0.22;0.22;0.23;0.22;Optimal
Shape_4930;27;57;272;9;212;5;1;-2;0.23;0.26;0.26;0.24;0.25;0.24;Optimal
Shape_4971;9;130;347;32;61;4;3;-2;0.18;0.16;0.16;0.17;0.16;0.17;Optimal
Shape_4972;48;22;250;53;76;8;3;-2;0.15;0.15;0.18;0.17;0.15;0.17;Optimal
Shape_4975;98;38;341;60;282;-4;19;-1;0.25;0.22;0.23;0.22;0.22;0.23;Optimal
Shape_4985;64;53;323;43;334;-4;8;-1;0.23;0.25;0.26;0.22;0.22;0.24;Optimal
Shape_4991;37;65;280;25;159;-3;5;2;0.24;0.25;0.24;0.25;0.22;0.23;Optimal
Shape_4992;126;61;357;20;250;4;6;3;0.23;0.24;0.24;0.24;0.22;0.24;Optimal
Shape_4995;42;8;259;18;130;4;10;0;0.25;0.26;0.24;0.25;0.26;0.25;Optimal
Shape_5003;60;24;292;36;210;8;6;-2;0.21;0.19;0.18;0.18;0.21;0.2;Optimal
Shape_5008;108;24;311;36;21;5;1;-2;0.16;0.16;0.16;0.17;0.18;0.18;Optimal
Shape_5009;87;27;272;31;193;3;5;-2;0.25;0.26;0.23;0.26;0.26;0.24;Optimal
Shape_5014;84;89;272;53;55;3;8;2;0.21;0.22;0.23;0.23;0.21;0.23;Optimal
Shape_5023;48;46;315;10;170;1;14;-2;0.2;0.21;0.23;0.22;0.21;0.22;Optimal
Shape_5025;55;54;303;62;308;7;12;-1;0.23;0.2;0.22;0.22;0.22;0.22;Optimal
Shape_5027;122;51;297;60;55;6;16;-1;0.24;0.22;0.21;0.21;0.25;0.23;Optimal
Shape_5030;107;19;233;63;166;-1;11;3;0.22;0.23;0.2;0.21;0.23;0.22;Optimal
Shape_5034;82;23;307;41;250;3;12;3;0.19;0.18;0.21;0.19;0.19;0.2;Optimal
Shape_5036;70;96;319;61;325;-1;4;3;0.2;0.23;0.22;0.21;0.22;0.21;Optimal
Shape_5037;109;132;323;63;277;1;5;3;0.26;0.27;0.24;0.23;0.23;0.25;Optimal
Shape_5040;61;63;328;40;34;7;10;0;0.21;0.18;0.19;0.2;0.22;0.2;Optimal
Shape_5044;27;34;338;18;177;0;0;0;0.22;0.22;0.23;0.22;0.2;0.22;Optimal
Shape_5051;52;103;327;12;47;-2;1;-2;0.23;0.22;0.21;0.24;0.21;0.22;Optimal
Shape_5063;20;139;357;37;175;7;3;2;0.18;0.2;0.19;0.18;0.18;0.19;Optimal
Shape_5075;4;5;252;46;140;1;10;0;0.19;0.21;0.19;0.21;0.2;0.2;Optimal
Shape_5077;8;119;357;13;263;3;5;-1;0.24;0.24;0.26;0.26;0.25;0.24;Optimal
Shape_5098;18;42;333;11;261;9;2;1;0.22;0.2;0.2;0.19;0.2;0.21;Optimal
Shape_5100;7;112;260;39;78;-1;12;1;0.23;0.24;0.26;0.24;0.26;0.24;Optimal
Shape_5101;77;98;316;21;207;-3;9;3;0.23;0.27;0.27;0.24;0.24;0.25;Optimal
Shape_5102;67;9;251;63;146;4;14;-2;0.18;0.19;0.18;0.18;0.2;0.19;Optimal
Shape_5106;51;9;228;33;61;1;6;0;0.24;0.24;0.25;0.24;0.23;0.24;Optimal
Shape_5107;55;28;290;46;106;4;12;-1;0.19;0.21;0.2;0.21;0.19;0.19;Optimal
Shape_5108;44;111;282;52;94;-2;5;1;0.21;0.22;0.22;0.25;0.24;0.23;Optimal
Shape_5111;89;88;353;25;65;4;6;0;0.24;0.26;0.22;0.25;0.24;0.24;Optimal
Shape_5112;7;44;223;62;234;4;9;0;0.22;0.23;0.23;0.23;0.24;0.24;Optimal
Shape_5113;32;15;316;57;20;6;19;1;0.12;0.14;0.14;0.14;0.13;0.13;Optimal
Shape_5120;22;63;231;44;59;1;7;-1;0.2;0.23;0.22;0.21;0.22;0.22;Optimal
Shape_5123;58;18;278;63;136;-4;11;1;0.2;0.18;0.18;0.18;0.17;0.19;Optimal
Shape_5125;42;47;224;3;65;5;6;3;0.26;0.23;0.26;0.23;0.25;0.24;Optimal
Shape_5131;37;7;319;54;38;3;5;0;0.15;0.13;0.16;0.12;0.14;0.14;Optimal
Shape_5132;35;170;289;54;235;-2;1;3;0.23;0.24;0.25;0.27;0.25;0.25;Optimal
Shape_5139;51;158;290;42;40;-1;2;2;0.25;0.26;0.24;0.23;0.25;0.25;Optimal
Shape_5145;111;48;325;42;138;5;10;1;0.24;0.24;0.22;0.23;0.23;0.23;Optimal
Shape_5151;38;31;289;52;37;0;0;0;0.2;0.19;0.21;0.2;0.2;0.2;Optimal
Shape_5152;38;22;356;61;238;5;11;-2;0.13;0.15;0.13;0.13;0.12;0.13;Optimal
Shape_5155;68;18;302;33;26;8;14;0;0.2;0.19;0.22;0.19;0.21;0.21;Optimal
Shape_5156;48;8;223;56;60;6;12;-2;0.17;0.17;0.19;0.19;0.2;0.18;Optimal
Shape_5157;58;122;340;12;151;-3;9;3;0.24;0.24;0.23;0.22;0.25;0.24;Optimal
Shape_5158;58;43;341;9;61;0;0;0;0.25;0.25;0.26;0.23;0.25;0.24;Optimal
Shape_5160;49;22;350;50;272;6;17;0;0.21;0.21;0.18;0.21;0.22;0.2;Optimal
Shape_5161;154;58;348;12;45;4;3;2;0.24;0.24;0.25;0.24;0.26;0.25;Optimal
Shape_5183;39;85;337;57;164;5;14;0;0.2;0.22;0.2;0.21;0.19;0.21;Optimal
Shape_5185;42;44;290;62;305;1;13;-2;0.2;0.19;0.18;0.19;0.18;0.2;Optimal
Shape_5186;76;72;311;37;34;6;12;3;0.17;0.19;0.19;0.19;0.2;0.18;Optimal
Shape_5189;53;68;343;37;311;6;7;2;0.2;0.21;0.2;0.21;0.19;0.21;Optimal
Shape_5198;14;45;346;57;207;8;8;-2;0.11;0.1;0.12;0.11;0.11;0.12;Optimal
Shape_5207;39;6;201;34;131;2;3;1;0.22;0.26;0.23;0.26;0.23;0.24;Optimal
Shape_5210;42;133;341;18;173;2;3;-2;0.24;0.23;0.25;0.24;0.25;0.24;Optimal
Shape_5213;10;60;353;34;108;7;16;2;0.16;0.14;0.15;0.13;0.15;0.14;Optimal
Shape_5214;129;73;355;39;57;7;3;0;0.24;0.22;0.23;0.22;0.25;0.24;Optimal
Shape_5222;95;41;328;47;69;6;6;-1;0.2;0.17;0.21;0.21;0.17;0.19;Optimal
Shape_5225;4;29;266;38;114;-4;14;0;0.2;0.21;0.2;0.21;0.23;0.21;Optimal
Shape_5226;46;132;343;28;65;-3;9;0;0.23;0.24;0.25;0.25;0.24;0.25;Optimal
Shape_5227;104;42;332;59;25;4;4;0;0.2;0.2;0.19;0.18;0.18;0.19;Optimal
Shape_5241;32;3;249;25;288;5;9;-1;0.25;0.25;0.23;0.24;0.27;0.25;Optimal
Shape_5248;135;35;296;41;98;-3;2;3;0.22;0.22;0.21;0.19;0.19;0.21;Optimal
Shape_5254;4;18;236;29;112;-4;7;0;0.23;0.21;0.25;0.25;0.24;0.23;Optimal
Shape_5256;16;134;338;57;274;8;3;1;0.22;0.19;0.22;0.21;0.21;0.21;Optimal
Shape_5260;48;52;359;14;90;0;0;0;0.23;0.23;0.21;0.2;0.21;0.22;Optimal
Shape_5267;101;70;346;62;122;-1;16;-1;0.22;0.22;0.21;0.21;0.22;0.21;Optimal
Shape_5275;80;22;281;37;240;-4;7;-2;0.22;0.24;0.24;0.24;0.21;0.23;Optimal
Shape_5282;28;56;312;40;244;0;0;0;0.22;0.24;0.23;0.23;0.23;0.24;Optimal
Shape_5283;130;40;356;22;80;6;5;-1;0.24;0.24;0.23;0.23;0.22;0.23;Optimal
Shape_5288;96;62;321;28;118;-4;7;3;0.23;0.22;0.23;0.23;0.19;0.21;Optimal
Shape_5299;71;57;351;23;73;-3;18;0;0.24;0.22;0.24;0.25;0.22;0.23;Optimal
Shape_5303;48;93;243;41;85;9;7;3;0.23;0.23;0.23;0.22;0.23;0.22;Optimal
Shape_5304;15;39;261;15;215;2;4;-1;0.22;0.24;0.22;0.26;0.22;0.24;Optimal
Shape_5317;31;26;328;48;233;-4;4;3;0.13;0.12;0.15;0.14;0.15;0.13;Optimal
Shape_5333;110;31;298;63;35;9;14;-2;0.19;0.19;0.19;0.16;0.17;0.18;Optimal
Shape_5336;38;113;358;45;201;0;0;0;0.25;0.24;0.23;0.23;0.24;0.24;Optimal
Shape_5340;20;74;282;62;110;4;4;1;0.19;0.19;0.18;0.18;0.19;0.18;Optimal
Shape_5349;57;79;324;41;220;4;6;0;0.24;0.23;0.24;0.26;0.26;0.25;Optimal
Shape_5354;165;36;348;41;290;2;15;3;0.23;0.24;0.27;0.27;0.25;0.25;Optimal
Shape_5366;136;21;268;41;157;8;10;3;0.25;0.22;0.22;0.24;0.23;0.24;Optimal
Shape_5368;54;108;340;21;187;4;7;3;0.23;0.22;0.22;0.19;0.2;0.21;Optimal
Shape_5375;165;6;359;56;93;0;0;0;0.24;0.25;0.22;0.23;0.21;0.23;Optimal
Shape_5377;118;48;354;62;71;6;2;-1;0.18;0.16;0.15;0.18;0.16;0.17;Optimal
Shape_5378;45;30;204;61;240;9;9;-2;0.21;0.22;0.22;0.24;0.22;0.23;Optimal
Shape_5393;98;58;301;42;182;3;16;2;0.24;0.23;0.25;0.22;0.22;0.24;Optimal
Shape_5395;7;56;239;44;40;6;16;2;0.19;0.18;0.17;0.21;0.19;0.19;Optimal
Shape_5399;87;34;319;40;123;-3;17;0;0.25;0.25;0.23;0.25;0.22;0.24;Optimal
Shape_5403;79;102;359;61;275;-1;16;0;0.25;0.24;0.23;0.26;0.26;0.25;Optimal
Shape_5407;12;15;342;61;250;-2;9;-1;0.13;0.15;0.13;0.13;0.14;0.14;Optimal
Shape_5409;14;16;337;43;309;-4;3;0;0.21;0.19;0.19;0.2;0.2;0.19;Optimal
Shape_5410;121;40;345;8;212;8;3;2;0.24;0.24;0.25;0.25;0.26;0.25;Optimal
Shape_5427;128;26;359;10;188;-3;15;3;0.22;0.23;0.24;0.22;0.23;0.23;Optimal
Shape_5431;44;29;157;56;26;-2;7;3;0.2;0.23;0.21;0.2;0.23;0.21;Optimal
Shape_5439;10;32;230;47;176;8;7;-1;0.2;0.23;0.21;0.22;0.22;0.21;Optimal
Shape_5448;31;111;350;34;51;3;16;1;0.18;0.22;0.2;0.18;0.21;0.2;Optimal
Shape_5456;3;25;184;63;267;6;3;0;0.24;0.26;0.26;0.27;0.26;0.25;Optimal
Shape_5472;47;58;307;23;137;4;18;-1;0.22;0.24;0.25;0.22;0.25;0.24;Optimal
Shape_5474;138;9;317;51;83;5;2;0;0.2;0.21;0.24;0.2;0.2;0.22;Optimal
Shape_5478;9;19;213;46;149;-2;12;2;0.2;0.21;0.19;0.19;0.19;0.2;Optimal
Shape_5483;6;160;251;61;42;-3;12;-1;0.25;0.23;0.23;0.24;0.25;0.25;Optimal
Shape_5489;84;21;324;34;55;1;7;0;0.19;0.19;0.21;0.21;0.2;0.21;Optimal
Shape_5491;8;59;228;47;20;2;17;-2;0.18;0.18;0.21;0.2;0.2;0.19;Optimal
Shape_5492;18;36;349;5;124;9;5;-2;0.16;0.17;0.15;0.16;0.18;0.16;Optimal
Shape_5497;16;26;204;38;217;2;9;2;0.23;0.24;0.25;0.22;0.24;0.24;Optimal
Shape_5507;16;34;195;45;107;5;8;-2;0.21;0.2;0.2;0.21;0.23;0.21;Optimal
Shape_5511;120;37;289;53;157;-3;5;3;0.21;0.2;0.19;0.23;0.22;0.21;Optimal
Shape_5512;143;19;338;54;113;8;11;-1;0.22;0.2;0.2;0.2;0.19;0.21;Optimal
Shape_5516;164;48;335;59;243;9;1;1;0.23;0.26;0.24;0.26;0.26;0.25;Optimal
Shape_5526;20;84;342;21;121;-1;10;0;0.22;0.24;0.23;0.23;0.22;0.22;Optimal
Shape_5529;16;75;194;49;231;6;1;3;0.25;0.24;0.26;0.26;0.25;0.24;Optimal
Shape_5530;7;162;288;35;279;-4;1;3;0.25;0.23;0.25;0.25;0.25;0.25;Optimal
Shape_5531;74;31;227;63;264;4;5;3;0.21;0.23;0.23;0.2;0.23;0.22;Optimal
Shape_5532;39;16;319;9;66;-1;2;-2;0.16;0.17;0.14;0.17;0.15;0.16;Optimal
Shape_5533;47;39;353;12;211;8;18;-1;0.21;0.24;0.24;0.22;0.23;0.22;Optimal
Shape_5534;90;78;219;59;74;2;17;3;0.26;0.23;0.27;0.26;0.25;0.25;Optimal
Shape_5543;21;56;344;44;221;5;18;2;0.16;0.16;0.17;0.16;0.14;0.16;Optimal
Shape_5550;148;75;274;57;113;6;4;3;0.24;0.24;0.26;0.25;0.27;0.25;Optimal
Shape_5551;7;112;339;18;138;5;4;0;0.24;0.21;0.23;0.22;0.23;0.23;Optimal
Shape_5557;97;21;275;26;78;9;4;-1;0.24;0.24;0.25;0.22;0.25;0.24;Optimal
Shape_5559;89;30;238;50;96;-3;18;-2;0.23;0.24;0.24;0.24;0.24;0.24;Optimal
Shape_5560;21;99;315;42;240;-4;3;1;0.22;0.21;0.22;0.23;0.21;0.23;Optimal
Shape_5562;51;61;311;51;172;8;19;-1;0.19;0.2;0.23;0.22;0.19;0.21;Optimal
Shape_5568;25;46;277;26;199;5;15;3;0.19;0.19;0.21;0.21;0.22;0.2;Optimal
Shape_5569;62;114;331;36;176;6;10;1;0.25;0.26;0.26;0.26;0.24;0.25;Optimal
Shape_5577;86;65;354;59;26;6;17;-1;0.17;0.15;0.18;0.18;0.17;0.17;Optimal
Shape_5581;113;6;287;33;262;8;6;3;0.22;0.21;0.23;0.23;0.23;0.22;Optimal
Shape_5583;8;14;327;27;260;1;8;3;0.13;0.16;0.16;0.14;0.13;0.14;Optimal
Shape_5592;26;28;312;58;92;-4;17;2;0.13;0.12;0.13;0.12;0.12;0.13;Optimal
Shape_5602;117;12;265;34;226;-4;4;3;0.25;0.23;0.24;0.26;0.24;0.24;Optimal
Shape_5603;33;46;350;60;60;-1;19;1;0.15;0.14;0.13;0.13;0.15;0.14;Optimal
Shape_5606;81;36;345;56;74;1;17;1;0.15;0.16;0.17;0.15;0.17;0.17;Optimal
Shape_5609;26;8;225;41;34;8;6;1;0.2;0.19;0.18;0.18;0.19;0.19;Optimal
Shape_5610;108;32;330;10;173;-1;12;2;0.23;0.27;0.23;0.24;0.23;0.25;Optimal
Shape_5614;115;37;327;58;17;5;2;2;0.17;0.16;0.18;0.18;0.18;0.16;Optimal
Shape_5622;59;35;264;14;18;5;17;1;0.26;0.23;0.23;0.24;0.25;0.24;Optimal
Shape_5630;79;48;323;12;92;7;2;-1;0.23;0.21;0.24;0.23;0.21;0.23;Optimal
Shape_5631;48;145;311;62;98;9;7;0;0.24;0.25;0.25;0.23;0.25;0.24;Optimal
Shape_5634;133;8;335;50;279;3;15;3;0.22;0.19;0.2;0.18;0.19;0.2;Optimal
Shape_5635;42;166;296;60;28;7;4;-2;0.22;0.2;0.21;0.22;0.19;0.21;Optimal
Shape_5636;44;57;353;44;62;7;11;3;0.14;0.12;0.13;0.11;0.11;0.12;Optimal
Shape_5644;148;12;319;49;24;0;0;0;0.26;0.26;0.22;0.22;0.23;0.24;Optimal
Shape_5648;15;45;301;41;86;9;15;-1;0.18;0.16;0.18;0.15;0.17;0.17;Optimal
Shape_5655;17;81;312;61;347;0;0;0;0.25;0.23;0.25;0.26;0.26;0.25;Optimal
Shape_5656;12;136;342;5;55;1;10;2;0.21;0.23;0.24;0.22;0.2;0.22;Optimal
Shape_5662;108;56;346;28;132;5;5;1;0.22;0.23;0.22;0.24;0.25;0.23;Optimal
Shape_5671;150;7;302;39;118;1;10;-2;0.24;0.24;0.22;0.24;0.24;0.23;Optimal
Shape_5672;54;6;355;52;204;5;17;-1;0.15;0.16;0.16;0.18;0.17;0.16;Optimal
Shape_5673;33;107;355;21;274;-2;16;3;0.21;0.23;0.22;0.21;0.2;0.22;Optimal
Shape_5683;136;40;288;63;97;9;13;-2;0.23;0.22;0.2;0.21;0.2;0.22;Optimal
Shape_5685;101;57;261;48;80;2;1;2;0.24;0.21;0.23;0.24;0.23;0.23;Optimal
Shape_5690;71;68;340;39;34;-1;8;1;0.18;0.21;0.2;0.19;0.19;0.19;Optimal
Shape_5692;58;35;198;58;34;7;3;0;0.23;0.26;0.24;0.23;0.23;0.25;Optimal
Shape_5696;16;64;214;13;91;3;2;-2;0.26;0.23;0.25;0.25;0.24;0.25;Optimal
Shape_5706;92;110;291;59;77;3;8;1;0.25;0.26;0.24;0.26;0.27;0.25;Optimal
Shape_5709;44;134;341;53;87;1;11;-2;0.17;0.19;0.18;0.19;0.17;0.19;Optimal
Shape_5713;83;142;311;27;17;-4;1;3;0.24;0.23;0.22;0.26;0.25;0.24;Optimal
Shape_5715;160;29;333;60;65;0;0;0;0.27;0.27;0.27;0.27;0.25;0.25;Optimal
Shape_5720;5;11;353;27;98;5;13;0;0.16;0.16;0.14;0.15;0.14;0.15;Optimal
Shape_5739;81;85;349;62;231;4;11;-2;0.2;0.21;0.2;0.18;0.18;0.19;Optimal
Shape_5746;171;10;309;55;201;9;4;-2;0.24;0.22;0.25;0.22;0.25;0.23;Optimal
Shape_5757;59;20;314;34;304;4;12;0;0.26;0.25;0.25;0.24;0.26;0.25;Optimal
Shape_5758;9;8;267;36;309;3;14;3;0.19;0.18;0.17;0.17;0.19;0.18;Optimal
Shape_5760;29;61;340;12;135;0;0;0;0.22;0.24;0.23;0.24;0.25;0.24;Optimal
Shape_5763;41;124;351;20;160;6;2;0;0.24;0.24;0.23;0.25;0.24;0.25;Optimal
Shape_5771;51;53;270;35;207;7;11;-1;0.26;0.25;0.23;0.26;0.23;0.25;Optimal
Shape_5773;38;96;333;43;189;1;2;0;0.24;0.25;0.23;0.23;0.24;0.23;Optimal
Shape_5777;65;124;331;59;17;1;6;1;0.2;0.19;0.2;0.19;0.22;0.2;Optimal
Shape_5795;81;26;319;17;145;4;1;3;0.2;0.17;0.17;0.18;0.18;0.18;Optimal
Shape_5809;77;53;302;47;168;5;13;3;0.19;0.18;0.21;0.18;0.2;0.19;Optimal
Shape_5811;58;9;247;53;192;5;5;1;0.21;0.22;0.21;0.24;0.21;0.22;Optimal
Shape_5812;16;83;317;43;173;1;17;0;0.24;0.22;0.23;0.21;0.22;0.23;Optimal
Shape_5814;12;65;307;37;98;1;17;0;0.2;0.21;0.21;0.22;0.21;0.21;Optimal
Shape_5819;100;16;334;12;89;8;7;0;0.25;0.24;0.23;0.25;0.26;0.24;Optimal
Shape_5831;4;136;241;56;138;8;19;-2;0.23;0.23;0.26;0.24;0.25;0.24;Optimal
Shape_5836;51;56;288;36;16;-1;5;1;0.19;0.19;0.2;0.2;0.22;0.2;Optimal
Shape_5837;8;92;318;4;85;-3;2;0;0.25;0.25;0.24;0.24;0.24;0.24;Optimal
Shape_5840;90;68;340;60;342;6;6;0;0.24;0.23;0.26;0.27;0.23;0.25;Optimal
Shape_5845;82;117;290;53;162;9;18;3;0.24;0.24;0.24;0.24;0.22;0.24;Optimal
Shape_5851;23;4;230;53;302;9;5;3;0.19;0.16;0.17;0.17;0.16;0.18;Optimal
Shape_5853;17;22;347;53;228;4;14;0;0.17;0.19;0.19;0.19;0.15;0.17;Optimal
Shape_5859;8;7;246;43;326;4;14;0;0.27;0.26;0.25;0.23;0.24;0.25;Optimal
Shape_5866;164;76;327;58;35;7;1;1;0.22;0.24;0.23;0.24;0.24;0.24;Optimal
Shape_5878;96;106;337;56;18;8;17;1;0.22;0.21;0.24;0.22;0.22;0.22;Optimal
Shape_5881;82;84;356;61;138;7;8;2;0.17;0.17;0.16;0.18;0.18;0.17;Optimal
Shape_5883;23;88;306;52;247;-3;3;0;0.23;0.24;0.24;0.21;0.23;0.23;Optimal
Shape_5890;24;101;305;3;96;4;9;1;0.25;0.27;0.26;0.26;0.24;0.25;Optimal
Shape_5891;28;40;306;42;199;5;4;0;0.2;0.21;0.2;0.21;0.2;0.21;Optimal
Shape_5899;20;36;314;56;208;9;10;-2;0.15;0.14;0.16;0.13;0.15;0.15;Optimal
Shape_5905;94;52;354;35;137;1;10;-1;0.22;0.22;0.2;0.19;0.19;0.21;Optimal
Shape_5912;61;83;334;61;283;-3;9;-1;0.21;0.22;0.21;0.22;0.22;0.22;Optimal
Shape_5919;13;100;327;37;33;7;18;-2;0.17;0.17;0.17;0.16;0.15;0.17;Optimal
Shape_5923;23;64;334;48;47;8;9;1;0.17;0.16;0.14;0.15;0.14;0.15;Optimal
